0,1,35,25.783309092,-83.745692767
0,1,36,25.783309092,-82.591607521
283,1,37,25.783309092,-81.437522275
363,1,38,25.783309092,-80.283437029
0,1,39,25.783309092,-79.129351783
0,1,40,25.783309092,-77.975266537
0,1,41,25.783309092,-76.821181291
0,1,42,25.783309092,-75.667096045
0,1,43,25.783309092,-74.513010799
0,1,44,25.783309092,-73.358925553
0,1,45,25.783309092,-72.204840307
0,1,46,25.783309092,-71.050755061
0,1,47,25.783309092,-69.896669815
0,1,48,25.783309092,-68.742584569
0,1,49,25.783309092,-67.588499323
0,2,0,26.26920262,-124.138676377
0,2,1,26.26920262,-122.984591131
0,2,2,26.26920262,-121.830505885
0,2,3,26.26920262,-120.676420639
0,2,4,26.26920262,-119.522335393
0,2,5,26.26920262,-118.368250147
0,2,6,26.26920262,-117.214164901
0,2,7,26.26920262,-116.060079655
0,2,8,26.26920262,-114.905994409
0,2,9,26.26920262,-113.751909163
0,2,10,26.26920262,-112.597823917
0,2,11,26.26920262,-111.443738671
0,2,12,26.26920262,-110.289653425
0,2,13,26.26920262,-109.135568179
0,2,14,26.26920262,-107.981482933
0,2,15,26.26920262,-106.827397687
0,2,16,26.26920262,-105.673312441
0,2,17,26.26920262,-104.519227195
0,2,18,26.26920262,-103.365141949
0,2,19,26.26920262,-102.211056703
0,2,20,26.26920262,-101.056971457
0,2,21,26.26920262,-99.902886211
265,2,22,26.26920262,-98.748800965
437,2,23,26.26920262,-97.594715719
0,2,24,26.26920262,-96.440630473
0,2,25,26.26920262,-95.286545227
0,2,26,26.26920262,-94.132459981
0,2,27,26.26920262,-92.978374735
0,2,28,26.26920262,-91.824289489
0,2,29,26.26920262,-90.670204243
0,2,30,26.26920262,-89.516118997
0,2,31,26.26920262,-88.362033751
0,2,32,26.26920262,-87.207948505
0,2,33,26.26920262,-86.053863259
0,2,34,26.26920262,-84.899778013
0,2,35,26.26920262,-83.745692767
1,2,36,26.26920262,-82.591607521
534,2,37,26.26920262,-81.437522275
427,2,38,26.26920262,-80.283437029
0,2,39,26.26920262,-79.129351783
0,2,40,26.26920262,-77.975266537
0,2,41,26.26920262,-76.821181291
0,2,42,26.26920262,-75.667096045
0,2,43,26.26920262,-74.513010799
0,2,44,26.26920262,-73.358925553
0,2,45,26.26920262,-72.204840307
0,2,46,26.26920262,-71.050755061
0,2,47,26.26920262,-69.896669815
0,2,48,26.26920262,-68.742584569
0,2,49,26.26920262,-67.588499323
0,3,0,26.755096148,-124.138676377
0,3,1,26.755096148,-122.984591131
0,3,2,26.755096148,-121.830505885
0,3,3,26.755096148,-120.676420639
0,3,4,26.755096148,-119.522335393
0,3,5,26.755096148,-118.368250147
0,3,6,26.755096148,-117.214164901
0,3,7,26.755096148,-116.060079655
0,3,8,26.755096148,-114.905994409
0,3,9,26.755096148,-113.751909163
0,3,10,26.755096148,-112.597823917
0,3,11,26.755096148,-111.443738671
0,3,12,26.755096148,-110.289653425
0,3,13,26.755096148,-109.135568179
0,3,14,26.755096148,-107.981482933
0,3,15,26.755096148,-106.827397687
0,3,16,26.755096148,-105.673312441
0,3,17,26.755096148,-104.519227195
0,3,18,26.755096148,-103.365141949
0,3,19,26.755096148,-102.211056703
0,3,20,26.755096148,-101.056971457
3,3,21,26.755096148,-99.902886211
599,3,22,26.755096148,-98.748800965
387,3,23,26.755096148,-97.594715719
0,3,24,26.755096148,-96.440630473
0,3,25,26.755096148,-95.286545227
0,3,26,26.755096148,-94.132459981
0,3,27,26.755096148,-92.978374735
0,3,28,26.755096148,-91.824289489
0,3,29,26.755096148,-90.670204243
0,3,30,26.755096148,-89.516118997
0,3,31,26.755096148,-88.362033751
0,3,32,26.755096148,-87.207948505
0,3,33,26.755096148,-86.053863259
0,3,34,26.755096148,-84.899778013
0,3,35,26.755096148,-83.745692767
68,3,36,26.755096148,-82.591607521
634,3,37,26.755096148,-81.437522275
440,3,38,26.755096148,-80.283437029
0,3,39,26.755096148,-79.129351783
0,3,40,26.755096148,-77.975266537
0,3,41,26.755096148,-76.821181291
0,3,42,26.755096148,-75.667096045
0,3,43,26.755096148,-74.513010799
0,3,44,26.755096148,-73.358925553
0,3,45,26.755096148,-72.204840307
0,3,46,26.755096148,-71.050755061
0,3,47,26.755096148,-69.896669815
0,3,48,26.755096148,-68.742584569
0,3,49,26.755096148,-67.588499323
0,4,0,27.240989676,-124.138676377
0,4,1,27.240989676,-122.984591131
0,4,2,27.240989676,-121.830505885
0,4,3,27.240989676,-120.676420639
0,4,4,27.240989676,-119.522335393
0,4,5,27.240989676,-118.368250147
0,4,6,27.240989676,-117.214164901
0,4,7,27.240989676,-116.060079655
0,4,8,27.240989676,-114.905994409
0,4,9,27.240989676,-113.751909163
0,4,10,27.240989676,-112.597823917
0,4,11,27.240989676,-111.443738671
0,4,12,27.240989676,-110.289653425
0,4,13,27.240989676,-109.135568179
0,4,14,27.240989676,-107.981482933
0,4,15,27.240989676,-106.827397687
0,4,16,27.240989676,-105.673312441
0,4,17,27.240989676,-104.519227195
0,4,18,27.240989676,-103.365141949
0,4,19,27.240989676,-102.211056703
0,4,20,27.240989676,-101.056971457
77,4,21,27.240989676,-99.902886211
634,4,22,27.240989676,-98.748800965
388,4,23,27.240989676,-97.594715719
0,4,24,27.240989676,-96.440630473
0,4,25,27.240989676,-95.286545227
0,4,26,27.240989676,-94.132459981
0,4,27,27.240989676,-92.978374735
0,4,28,27.240989676,-91.824289489
0,4,29,27.240989676,-90.670204243
0,4,30,27.240989676,-89.516118997
0,4,31,27.240989676,-88.362033751
0,4,32,27.240989676,-87.207948505
0,4,33,27.240989676,-86.053863259
0,4,34,27.240989676,-84.899778013
0,4,35,27.240989676,-83.745692767
275,4,36,27.240989676,-82.591607521
634,4,37,27.240989676,-81.437522275
351,4,38,27.240989676,-80.283437029
0,4,39,27.240989676,-79.129351783
0,4,40,27.240989676,-77.975266537
0,4,41,27.240989676,-76.821181291
0,4,42,27.240989676,-75.667096045
0,4,43,27.240989676,-74.513010799
0,4,44,27.240989676,-73.358925553
0,4,45,27.240989676,-72.204840307
0,4,46,27.240989676,-71.050755061
0,4,47,27.240989676,-69.896669815
0,4,48,27.240989676,-68.742584569
0,4,49,27.240989676,-67.588499323
0,5,0,27.726883204,-124.138676377
0,5,1,27.726883204,-122.984591131
0,5,2,27.726883204,-121.830505885
0,5,3,27.726883204,-120.676420639
0,5,4,27.726883204,-119.522335393
0,5,5,27.726883204,-118.368250147
0,5,6,27.726883204,-117.214164901
0,5,7,27.726883204,-116.060079655
0,5,8,27.726883204,-114.905994409
0,5,9,27.726883204,-113.751909163
0,5,10,27.726883204,-112.597823917
0,5,11,27.726883204,-111.443738671
0,5,12,27.726883204,-110.289653425
0,5,13,27.726883204,-109.135568179
0,5,14,27.726883204,-107.981482933
0,5,15,27.726883204,-106.827397687
0,5,16,27.726883204,-105.673312441
0,5,17,27.726883204,-104.519227195
0,5,18,27.726883204,-103.365141949
0,5,19,27.726883204,-102.211056703
0,5,20,27.726883204,-101.056971457
230,5,21,27.726883204,-99.902886211
640,5,22,27.726883204,-98.748800965
504,5,23,27.726883204,-97.594715719
3,5,24,27.726883204,-96.440630473
0,5,25,27.726883204,-95.286545227
0,5,26,27.726883204,-94.132459981
0,5,27,27.726883204,-92.978374735
0,5,28,27.726883204,-91.824289489
0,5,29,27.726883204,-90.670204243
0,5,30,27.726883204,-89.516118997
0,5,31,27.726883204,-88.362033751
0,5,32,27.726883204,-87.207948505
0,5,33,27.726883204,-86.053863259
0,5,34,27.726883204,-84.899778013
0,5,35,27.726883204,-83.745692767
322,5,36,27.726883204,-82.591607521
644,5,37,27.726883204,-81.437522275
244,5,38,27.726883204,-80.283437029
0,5,39,27.726883204,-79.129351783
0,5,40,27.726883204,-77.975266537
0,5,41,27.726883204,-76.821181291
0,5,42,27.726883204,-75.667096045
0,5,43,27.726883204,-74.513010799
0,5,44,27.726883204,-73.358925553
0,5,45,27.726883204,-72.204840307
0,5,46,27.726883204,-71.050755061
0,5,47,27.726883204,-69.896669815
0,5,48,27.726883204,-68.742584569
0,5,49,27.726883204,-67.588499323
0,6,0,28.212776732,-124.138676377
0,6,1,28.212776732,-122.984591131
0,6,2,28.212776732,-121.830505885
0,6,3,28.212776732,-120.676420639
0,6,4,28.212776732,-119.522335393
0,6,5,28.212776732,-118.368250147
0,6,6,28.212776732,-117.214164901
0,6,7,28.212776732,-116.060079655
0,6,8,28.212776732,-114.905994409
0,6,9,28.212776732,-113.751909163
0,6,10,28.212776732,-112.597823917
0,6,11,28.212776732,-111.443738671
0,6,12,28.212776732,-110.289653425
0,6,13,28.212776732,-109.135568179
0,6,14,28.212776732,-107.981482933
0,6,15,28.212776732,-106.827397687
0,6,16,28.212776732,-105.673312441
0,6,17,28.212776732,-104.519227195
0,6,18,28.212776732,-103.365141949
0,6,19,28.212776732,-102.211056703
0,6,20,28.212776732,-101.056971457
470,6,21,28.212776732,-99.902886211
641,6,22,28.212776732,-98.748800965
624,6,23,28.212776732,-97.594715719
143,6,24,28.212776732,-96.440630473
0,6,25,28.212776732,-95.286545227
0,6,26,28.212776732,-94.132459981
0,6,27,28.212776732,-92.978374735
0,6,28,28.212776732,-91.824289489
0,6,29,28.212776732,-90.670204243
0,6,30,28.212776732,-89.516118997
0,6,31,28.212776732,-88.362033751
0,6,32,28.212776732,-87.207948505
0,6,33,28.212776732,-86.053863259
0,6,34,28.212776732,-84.899778013
0,6,35,28.212776732,-83.745692767
415,6,36,28.212776732,-82.591607521
640,6,37,28.212776732,-81.437522275
120,6,38,28.212776732,-80.283437029
0,6,39,28.212776732,-79.129351783
0,6,40,28.212776732,-77.975266537
0,6,41,28.212776732,-76.821181291
0,6,42,28.212776732,-75.667096045
0,6,43,28.212776732,-74.513010799
0,6,44,28.212776732,-73.358925553
0,6,45,28.212776732,-72.204840307
0,6,46,28.212776732,-71.050755061
0,6,47,28.212776732,-69.896669815
0,6,48,28.212776732,-68.742584569
0,6,49,28.212776732,-67.588499323
0,7,0,28.69867026,-124.138676377
0,7,1,28.69867026,-122.984591131
0,7,2,28.69867026,-121.830505885
0,7,3,28.69867026,-120.676420639
0,7,4,28.69867026,-119.522335393
0,7,5,28.69867026,-118.368250147
0,7,6,28.69867026,-117.214164901
0,7,7,28.69867026,-116.060079655
0,7,8,28.69867026,-114.905994409
0,7,9,28.69867026,-113.751909163
0,7,10,28.69867026,-112.597823917
0,7,11,28.69867026,-111.443738671
0,7,12,28.69867026,-110.289653425
0,7,13,28.69867026,-109.135568179
0,7,14,28.69867026,-107.981482933
0,7,15,28.69867026,-106.827397687
0,7,16,28.69867026,-105.673312441
0,7,17,28.69867026,-104.519227195
0,7,18,28.69867026,-103.365141949
0,7,19,28.69867026,-102.211056703
23,7,20,28.69867026,-101.056971457
622,7,21,28.69867026,-99.902886211
643,7,22,28.69867026,-98.748800965
631,7,23,28.69867026,-97.594715719
495,7,24,28.69867026,-96.440630473
92,7,25,28.69867026,-95.286545227
0,7,26,28.69867026,-94.132459981
0,7,27,28.69867026,-92.978374735
0,7,28,28.69867026,-91.824289489
0,7,29,28.69867026,-90.670204243
0,7,30,28.69867026,-89.516118997
0,7,31,28.69867026,-88.362033751
0,7,32,28.69867026,-87.207948505
0,7,33,28.69867026,-86.053863259
0,7,34,28.69867026,-84.899778013
0,7,35,28.69867026,-83.745692767
348,7,36,28.69867026,-82.591607521
648,7,37,28.69867026,-81.437522275
60,7,38,28.69867026,-80.283437029
0,7,39,28.69867026,-79.129351783
0,7,40,28.69867026,-77.975266537
0,7,41,28.69867026,-76.821181291
0,7,42,28.69867026,-75.667096045
0,7,43,28.69867026,-74.513010799
0,7,44,28.69867026,-73.358925553
0,7,45,28.69867026,-72.204840307
0,7,46,28.69867026,-71.050755061
0,7,47,28.69867026,-69.896669815
0,7,48,28.69867026,-68.742584569
0,7,49,28.69867026,-67.588499323
0,8,0,29.184563788,-124.138676377
0,8,1,29.184563788,-122.984591131
0,8,2,29.184563788,-121.830505885
0,8,3,29.184563788,-120.676420639
0,8,4,29.184563788,-119.522335393
0,8,5,29.184563788,-118.368250147
0,8,6,29.184563788,-117.214164901
0,8,7,29.184563788,-116.060079655
0,8,8,29.184563788,-114.905994409
0,8,9,29.184563788,-113.751909163
0,8,10,29.184563788,-112.597823917
0,8,11,29.184563788,-111.443738671
0,8,12,29.184563788,-110.289653425
0,8,13,29.184563788,-109.135568179
0,8,14,29.184563788,-107.981482933
0,8,15,29.184563788,-106.827397687
0,8,16,29.184563788,-105.673312441
19,8,17,29.184563788,-104.519227195
363,8,18,29.184563788,-103.365141949
0,8,19,29.184563788,-102.211056703
168,8,20,29.184563788,-101.056971457
645,8,21,29.184563788,-99.902886211
643,8,22,29.184563788,-98.748800965
642,8,23,29.184563788,-97.594715719
644,8,24,29.184563788,-96.440630473
445,8,25,29.184563788,-95.286545227
0,8,26,29.184563788,-94.132459981
0,8,27,29.184563788,-92.978374735
4,8,28,29.184563788,-91.824289489
235,8,29,29.184563788,-90.670204243
157,8,30,29.184563788,-89.516118997
0,8,31,29.184563788,-88.362033751
0,8,32,29.184563788,-87.207948505
0,8,33,29.184563788,-86.053863259
0,8,34,29.184563788,-84.899778013
3,8,35,29.184563788,-83.745692767
525,8,36,29.184563788,-82.591607521
567,8,37,29.184563788,-81.437522275
0,8,38,29.184563788,-80.283437029
0,8,39,29.184563788,-79.129351783
0,8,40,29.184563788,-77.975266537
0,8,41,29.184563788,-76.821181291
0,8,42,29.184563788,-75.667096045
0,8,43,29.184563788,-74.513010799
0,8,44,29.184563788,-73.358925553
0,8,45,29.184563788,-72.204840307
0,8,46,29.184563788,-71.050755061
0,8,47,29.184563788,-69.896669815
0,8,48,29.184563788,-68.742584569
0,8,49,29.184563788,-67.588499323
0,9,0,29.670457316,-124.138676377
0,9,1,29.670457316,-122.984591131
0,9,2,29.670457316,-121.830505885
0,9,3,29.670457316,-120.676420639
0,9,4,29.670457316,-119.522335393
0,9,5,29.670457316,-118.368250147
0,9,6,29.670457316,-117.214164901
0,9,7,29.670457316,-116.060079655
0,9,8,29.670457316,-114.905994409
0,9,9,29.670457316,-113.751909163
0,9,10,29.670457316,-112.597823917
0,9,11,29.670457316,-111.443738671
0,9,12,29.670457316,-110.289653425
0,9,13,29.670457316,-109.135568179
0,9,14,29.670457316,-107.981482933
0,9,15,29.670457316,-106.827397687
0,9,16,29.670457316,-105.673312441
290,9,17,29.670457316,-104.519227195
638,9,18,29.670457316,-103.365141949
167,9,19,29.670457316,-102.211056703
498,9,20,29.670457316,-101.056971457
641,9,21,29.670457316,-99.902886211
644,9,22,29.670457316,-98.748800965
641,9,23,29.670457316,-97.594715719
639,9,24,29.670457316,-96.440630473
552,9,25,29.670457316,-95.286545227
350,9,26,29.670457316,-94.132459981
285,9,27,29.670457316,-92.978374735
375,9,28,29.670457316,-91.824289489
633,9,29,29.670457316,-90.670204243
266,9,30,29.670457316,-89.516118997
0,9,31,29.670457316,-88.362033751
0,9,32,29.670457316,-87.207948505
0,9,33,29.670457316,-86.053863259
139,9,34,29.670457316,-84.899778013
167,9,35,29.670457316,-83.745692767
640,9,36,29.670457316,-82.591607521
434,9,37,29.670457316,-81.437522275
0,9,38,29.670457316,-80.283437029
0,9,39,29.670457316,-79.129351783
0,9,40,29.670457316,-77.975266537
0,9,41,29.670457316,-76.821181291
0,9,42,29.670457316,-75.667096045
0,9,43,29.670457316,-74.513010799
0,9,44,29.670457316,-73.358925553
0,9,45,29.670457316,-72.204840307
0,9,46,29.670457316,-71.050755061
0,9,47,29.670457316,-69.896669815
0,9,48,29.670457316,-68.742584569
0,9,49,29.670457316,-67.588499323
0,10,0,30.156350844,-124.138676377
0,10,1,30.156350844,-122.984591131
0,10,2,30.156350844,-121.830505885
0,10,3,30.156350844,-120.676420639
0,10,4,30.156350844,-119.522335393
0,10,5,30.156350844,-118.368250147
0,10,6,30.156350844,-117.214164901
0,10,7,30.156350844,-116.060079655
0,10,8,30.156350844,-114.905994409
0,10,9,30.156350844,-113.751909163
0,10,10,30.156350844,-112.597823917
0,10,11,30.156350844,-111.443738671
0,10,12,30.156350844,-110.289653425
0,10,13,30.156350844,-109.135568179
0,10,14,30.156350844,-107.981482933
0,10,15,30.156350844,-106.827397687
0,10,16,30.156350844,-105.673312441
423,10,17,30.156350844,-104.519227195
635,10,18,30.156350844,-103.365141949
649,10,19,30.156350844,-102.211056703
637,10,20,30.156350844,-101.056971457
636,10,21,30.156350844,-99.902886211
637,10,22,30.156350844,-98.748800965
639,10,23,30.156350844,-97.594715719
637,10,24,30.156350844,-96.440630473
639,10,25,30.156350844,-95.286545227
633,10,26,30.156350844,-94.132459981
641,10,27,30.156350844,-92.978374735
647,10,28,30.156350844,-91.824289489
544,10,29,30.156350844,-90.670204243
249,10,30,30.156350844,-89.516118997
35,10,31,30.156350844,-88.362033751
60,10,32,30.156350844,-87.207948505
152,10,33,30.156350844,-86.053863259
623,10,34,30.156350844,-84.899778013
543,10,35,30.156350844,-83.745692767
637,10,36,30.156350844,-82.591607521
345,10,37,30.156350844,-81.437522275
0,10,38,30.156350844,-80.283437029
0,10,39,30.156350844,-79.129351783
0,10,40,30.156350844,-77.975266537
0,10,41,30.156350844,-76.821181291
0,10,42,30.156350844,-75.667096045
0,10,43,30.156350844,-74.513010799
0,10,44,30.156350844,-73.358925553
0,10,45,30.156350844,-72.204840307
0,10,46,30.156350844,-71.050755061
0,10,47,30.156350844,-69.896669815
0,10,48,30.156350844,-68.742584569
0,10,49,30.156350844,-67.588499323
0,11,0,30.642244372,-124.138676377
0,11,1,30.642244372,-122.984591131
0,11,2,30.642244372,-121.830505885
0,11,3,30.642244372,-120.676420639
0,11,4,30.642244372,-119.522335393
0,11,5,30.642244372,-118.368250147
0,11,6,30.642244372,-117.214164901
0,11,7,30.642244372,-116.060079655
0,11,8,30.642244372,-114.905994409
0,11,9,30.642244372,-113.751909163
0,11,10,30.642244372,-112.597823917
0,11,11,30.642244372,-111.443738671
0,11,12,30.642244372,-110.289653425
0,11,13,30.642244372,-109.135568179
0,11,14,30.642244372,-107.981482933
0,11,15,30.642244372,-106.827397687
34,11,16,30.642244372,-105.673312441
577,11,17,30.642244372,-104.519227195
644,11,18,30.642244372,-103.365141949
643,11,19,30.642244372,-102.211056703
640,11,20,30.642244372,-101.056971457
636,11,21,30.642244372,-99.902886211
644,11,22,30.642244372,-98.748800965
642,11,23,30.642244372,-97.594715719
647,11,24,30.642244372,-96.440630473
643,11,25,30.642244372,-95.286545227
642,11,26,30.642244372,-94.132459981
640,11,27,30.642244372,-92.978374735
631,11,28,30.642244372,-91.824289489
640,11,29,30.642244372,-90.670204243
645,11,30,30.642244372,-89.516118997
586,11,31,30.642244372,-88.362033751
602,11,32,30.642244372,-87.207948505
600,11,33,30.642244372,-86.053863259
641,11,34,30.642244372,-84.899778013
640,11,35,30.642244372,-83.745692767
639,11,36,30.642244372,-82.591607521
296,11,37,30.642244372,-81.437522275
0,11,38,30.642244372,-80.283437029
0,11,39,30.642244372,-79.129351783
0,11,40,30.642244372,-77.975266537
0,11,41,30.642244372,-76.821181291
0,11,42,30.642244372,-75.667096045
0,11,43,30.642244372,-74.513010799
0,11,44,30.642244372,-73.358925553
0,11,45,30.642244372,-72.204840307
0,11,46,30.642244372,-71.050755061
0,11,47,30.642244372,-69.896669815
0,11,48,30.642244372,-68.742584569
0,11,49,30.642244372,-67.588499323
0,12,0,31.1281379,-124.138676377
0,12,1,31.1281379,-122.984591131
0,12,2,31.1281379,-121.830505885
0,12,3,31.1281379,-120.676420639
0,12,4,31.1281379,-119.522335393
0,12,5,31.1281379,-118.368250147
0,12,6,31.1281379,-117.214164901
0,12,7,31.1281379,-116.060079655
0,12,8,31.1281379,-114.905994409
0,12,9,31.1281379,-113.751909163
0,12,10,31.1281379,-112.597823917
12,12,11,31.1281379,-111.443738671
41,12,12,31.1281379,-110.289653425
37,12,13,31.1281379,-109.135568179
10,12,14,31.1281379,-107.981482933
0,12,15,31.1281379,-106.827397687
331,12,16,31.1281379,-105.673312441
642,12,17,31.1281379,-104.519227195
639,12,18,31.1281379,-103.365141949
640,12,19,31.1281379,-102.211056703
646,12,20,31.1281379,-101.056971457
643,12,21,31.1281379,-99.902886211
639,12,22,31.1281379,-98.748800965
642,12,23,31.1281379,-97.594715719
637,12,24,31.1281379,-96.440630473
639,12,25,31.1281379,-95.286545227
641,12,26,31.1281379,-94.132459981
641,12,27,31.1281379,-92.978374735
647,12,28,31.1281379,-91.824289489
643,12,29,31.1281379,-90.670204243
639,12,30,31.1281379,-89.516118997
641,12,31,31.1281379,-88.362033751
637,12,32,31.1281379,-87.207948505
637,12,33,31.1281379,-86.053863259
641,12,34,31.1281379,-84.899778013
643,12,35,31.1281379,-83.745692767
636,12,36,31.1281379,-82.591607521
328,12,37,31.1281379,-81.437522275
0,12,38,31.1281379,-80.283437029
0,12,39,31.1281379,-79.129351783
0,12,40,31.1281379,-77.975266537
0,12,41,31.1281379,-76.821181291
0,12,42,31.1281379,-75.667096045
0,12,43,31.1281379,-74.513010799
0,12,44,31.1281379,-73.358925553
0,12,45,31.1281379,-72.204840307
0,12,46,31.1281379,-71.050755061
0,12,47,31.1281379,-69.896669815
0,12,48,31.1281379,-68.742584569
0,12,49,31.1281379,-67.588499323
0,13,0,31.614031428,-124.138676377
0,13,1,31.614031428,-122.984591131
0,13,2,31.614031428,-121.830505885
0,13,3,31.614031428,-120.676420639
0,13,4,31.614031428,-119.522335393
0,13,5,31.614031428,-118.368250147
0,13,6,31.614031428,-117.214164901
0,13,7,31.614031428,-116.060079655
0,13,8,31.614031428,-114.905994409
0,13,9,31.614031428,-113.751909163
88,13,10,31.614031428,-112.597823917
506,13,11,31.614031428,-111.443738671
644,13,12,31.614031428,-110.289653425
640,13,13,31.614031428,-109.135568179
254,13,14,31.614031428,-107.981482933
123,13,15,31.614031428,-106.827397687
619,13,16,31.614031428,-105.673312441
638,13,17,31.614031428,-104.519227195
642,13,18,31.614031428,-103.365141949
644,13,19,31.614031428,-102.211056703
634,13,20,31.614031428,-101.056971457
645,13,21,31.614031428,-99.902886211
642,13,22,31.614031428,-98.748800965
637,13,23,31.614031428,-97.594715719
643,13,24,31.614031428,-96.440630473
641,13,25,31.614031428,-95.286545227
646,13,26,31.614031428,-94.132459981
638,13,27,31.614031428,-92.978374735
639,13,28,31.614031428,-91.824289489
644,13,29,31.614031428,-90.670204243
643,13,30,31.614031428,-89.516118997
642,13,31,31.614031428,-88.362033751
644,13,32,31.614031428,-87.207948505
638,13,33,31.614031428,-86.053863259
642,13,34,31.614031428,-84.899778013
635,13,35,31.614031428,-83.745692767
648,13,36,31.614031428,-82.591607521
458,13,37,31.614031428,-81.437522275
0,13,38,31.614031428,-80.283437029
0,13,39,31.614031428,-79.129351783
0,13,40,31.614031428,-77.975266537
0,13,41,31.614031428,-76.821181291
0,13,42,31.614031428,-75.667096045
0,13,43,31.614031428,-74.513010799
0,13,44,31.614031428,-73.358925553
0,13,45,31.614031428,-72.204840307
0,13,46,31.614031428,-71.050755061
0,13,47,31.614031428,-69.896669815
0,13,48,31.614031428,-68.742584569
0,13,49,31.614031428,-67.588499323
0,14,0,32.099924956,-124.138676377
0,14,1,32.099924956,-122.984591131
0,14,2,32.099924956,-121.830505885
0,14,3,32.099924956,-120.676420639
0,14,4,32.099924956,-119.522335393
0,14,5,32.099924956,-118.368250147
0,14,6,32.099924956,-117.214164901
0,14,7,32.099924956,-116.060079655
0,14,8,32.099924956,-114.905994409
229,14,9,32.099924956,-113.751909163
606,14,10,32.099924956,-112.597823917
647,14,11,32.099924956,-111.443738671
637,14,12,32.099924956,-110.289653425
643,14,13,32.099924956,-109.135568179
647,14,14,32.099924956,-107.981482933
636,14,15,32.099924956,-106.827397687
646,14,16,32.099924956,-105.673312441
640,14,17,32.099924956,-104.519227195
641,14,18,32.099924956,-103.365141949
643,14,19,32.099924956,-102.211056703
637,14,20,32.099924956,-101.056971457
636,14,21,32.099924956,-99.902886211
640,14,22,32.099924956,-98.748800965
644,14,23,32.099924956,-97.594715719
635,14,24,32.099924956,-96.440630473
639,14,25,32.099924956,-95.286545227
641,14,26,32.099924956,-94.132459981
641,14,27,32.099924956,-92.978374735
638,14,28,32.099924956,-91.824289489
640,14,29,32.099924956,-90.670204243
640,14,30,32.099924956,-89.516118997
636,14,31,32.099924956,-88.362033751
642,14,32,32.099924956,-87.207948505
645,14,33,32.099924956,-86.053863259
638,14,34,32.099924956,-84.899778013
643,14,35,32.099924956,-83.745692767
